43.71202,7.21305
43.74141,7.33164
43.52049,5.41755
43.49097,6.74149
43.49097,6.74149
43.49097,6.74149
45.82338,4.68706
48.29486,4.0818
48.29459,4.08258
48.29486,4.0818
48.28662,4.07751
48.29474,4.08262
48.28758,4.08138
48.29484,4.08187
48.28798,4.08157
43.22616,2.33103
43.22626,2.33103
43.22616,2.33113
43.21084,2.34112
43.22064,2.3799
43.20247,2.31515
43.21096,2.34046
43.20265,2.31505
43.21085,2.34113
43.20254,2.31518
43.1786,2.99539
43.18611,3.00035
43.18508,3.00082
43.17814,2.99512
43.17824,2.99508
43.17797,2.995
43.18601,3.00023
48.86272,2.28759
43.18538,5.60754
43.19296,5.60946
43.19246,5.60955
43.18592,5.60758
43.19242,5.60885
43.18574,5.60778
43.19246,5.60896
43.18575,5.60775
43.1861,5.60746
43.30278,5.39661
43.26481,5.40936
43.2702,5.3882
43.34583,5.36615
43.28296,5.43277
43.2819,5.42748
43.32823,5.39787
43.29693,5.3812
43.30064,5.38836
43.30451,5.41301
43.28932,5.36314
43.26503,5.40909
43.29082,5.38107
43.24274,5.39681
43.2885,5.37886
43.27225,5.3914
43.26595,5.40329
43.26771,5.38923
43.28719,5.38872
43.30313,5.37908
43.28518,5.39107
43.30709,5.37374
43.2947,5.38568
43.34123,5.36062
43.27384,5.40032
43.28932,5.35481
43.29508,5.37449
43.30253,5.3969
43.30019,5.47717
43.28417,5.38559
43.32645,5.42147
43.28224,5.39955
43.28164,5.39157
43.29333,5.47973
43.26555,5.38056
43.25953,5.39863
43.27921,5.41711
43.31481,5.38779
43.27312,5.40062
43.28501,5.38952
43.2942,5.38572
43.31085,5.40073
43.28913,5.38744
43.33272,5.35881
43.28365,5.39969
43.28914,5.39599
43.30257,5.36907
43.32995,5.39331
43.28945,5.49627
43.30344,5.37391
43.2886,5.45479
43.28386,5.42718
43.27398,5.39039
43.28916,5.36267
43.28858,5.45466
43.34148,5.36035
43.29514,5.38177
43.2701,5.36488
43.31848,5.37956
43.29201,5.35847
43.27594,5.41743
43.28028,5.39919
43.2937,5.47992
43.28919,5.36284
43.28583,5.4426
43.3058,5.37324
43.2904,5.39983
43.32699,5.35824
43.33299,5.36421
43.31119,5.36736
43.28733,5.38907
43.27332,5.39895
43.25067,5.37545
43.26589,5.38106
43.29985,5.38074
43.24994,5.37536
43.28642,5.39915
43.28993,5.40008
43.30027,5.3807
43.29102,5.41777
43.25001,5.38933
43.25383,5.38204
43.32881,5.36573
43.28913,5.38744
43.30348,5.38593
43.26669,5.40288
43.33055,5.40973
43.29041,5.36997
43.32644,5.37475
43.29926,5.38087
43.30447,5.37635
43.29019,5.3752
43.28911,5.36207
43.27037,5.39247
43.29199,5.47909
43.28618,5.39872
43.30664,5.40069
43.2758,5.38977
43.28131,5.39214
43.28639,5.38578
43.29303,5.38244
43.31318,5.38626
43.29421,5.38572
43.27408,5.40017
43.28536,5.384
43.33307,5.35864
43.31356,5.40253
43.32259,5.41259
43.25755,5.4
43.35974,5.3162
43.37378,5.35582
43.29241,5.37493
43.29441,5.44243
43.32354,5.38914
43.26481,5.4094
43.28946,5.49624
43.29483,5.37453
43.29063,5.35923
43.29477,5.40095
43.28911,5.36207
43.27097,5.4021
43.2837,5.4007
43.28652,5.39957
43.28514,5.42591
43.27323,5.39086
43.31086,5.4009
43.29231,5.4015
43.31554,5.37313
43.27539,5.39589
43.30957,5.40845
43.32654,5.35865
43.29047,5.37036
43.28157,5.40461
43.28775,5.4487
43.2423,5.39697
43.29303,5.49507
43.37606,5.3561
43.28201,5.38594
43.28589,5.35096
43.27946,5.3993
43.30163,5.4005
43.30252,5.39404
43.31897,5.37918
43.29102,5.41778
43.27024,5.40271
43.29547,5.382
43.28031,5.40864
43.28163,5.42751
43.282,5.42696
43.27512,5.38448
43.34387,5.35947
43.27064,5.39212
43.288,5.37906
43.27306,5.39211
43.28162,5.42749
43.29065,5.37103
43.27933,5.3993
43.28563,5.44266
43.29648,5.38126
43.28026,5.39937
43.27921,5.41699
43.28584,5.44256
43.31355,5.46561
43.25802,5.39947
43.28994,5.37264
43.27717,5.39875
43.31324,5.36629
43.27061,5.40244
43.33538,5.43291
43.29958,5.37139
43.30022,5.47703
43.28176,5.39946
43.30456,5.37526
43.27859,5.38306
43.2681,5.38481
43.29309,5.4796
43.34655,5.37825
43.31756,5.3744
43.28597,5.38509
43.31687,5.36904
43.29041,5.37576
43.29922,5.38574
43.29092,5.37556
43.28934,5.36313
43.28877,5.45933
43.3029,5.38492
43.2857,5.44265
43.29289,5.36902
43.32221,5.41243
43.28489,5.39059
43.28104,5.39642
43.29036,5.39983
43.28502,5.38391
43.33302,5.36428
43.32502,5.38826
43.2998,5.40071
43.28184,5.4041
43.28331,5.41284
43.25786,5.39956
43.28584,5.44256
43.31558,5.37311
43.32514,5.42276
43.27404,5.3905
43.27945,5.39931
43.28741,5.38918
43.29227,5.40094
43.30016,5.3807
43.30055,5.4769
43.30324,5.37895
43.29113,5.38312
43.29573,5.44655
43.3156,5.40372
43.29642,5.37786
43.28932,5.39661
43.30776,5.37144
43.29051,5.37026
43.29228,5.40092
43.29921,5.38576
43.3094,5.40294
43.34333,5.3596
43.29727,5.38013
43.31928,5.37897
43.28321,5.41182
43.31293,5.38628
43.2855,5.39881
43.3191,5.37909
43.27923,5.41698
43.2822,5.39944
43.30114,5.3879
43.28639,5.38578
43.31319,5.38627
43.31519,5.37015
43.28466,5.34984
43.28219,5.42998
43.28551,5.39881
43.32845,5.39785
43.32213,5.4124
43.28645,5.3855
43.28909,5.35807
43.28576,5.39111
43.29913,5.38256
43.28166,5.38614
43.32839,5.39802
43.29602,5.38148
43.29398,5.37372
43.31404,5.36987
43.29978,5.38085
43.27908,5.38286
43.33026,5.41013
43.29511,5.37437
43.29308,5.47967
43.29446,5.38194
43.32087,5.37479
43.25788,5.39962
43.29499,5.42298
43.31894,5.37917
43.28155,5.39168
43.31363,5.46581
43.29725,5.38012
43.26229,5.37456
43.30324,5.40435
43.28766,5.3795
43.26618,5.38153
43.28872,5.45833
43.2672,5.40318
43.26251,5.37574
43.27539,5.38436
43.28932,5.43774
43.31377,5.36803
43.32185,5.38936
43.30289,5.36752
43.33066,5.37167
43.29294,5.37471
43.34633,5.36637
43.29285,5.36868
43.28928,5.36333
43.28754,5.44801
43.2833,5.38527
43.28941,5.36396
43.27292,5.36296
43.316,5.37323
43.2901,5.38661
43.2541,5.37608
43.2887,5.45793
43.31401,5.40275
43.28506,5.42525
43.2829,5.43245
43.30347,5.38597
43.29446,5.44266
43.34022,5.38677
43.29101,5.39999
43.32341,5.3893
43.28503,5.39441
43.25561,5.37643
43.31371,5.40627
43.29699,5.37422
43.28911,5.49701
43.29009,5.37252
43.27759,5.39898
43.29169,5.37182
43.26354,5.38925
43.28989,5.38684
43.28427,5.38463
43.25724,5.39992
43.32483,5.42202
43.30313,5.36645
43.30459,5.36514
43.31377,5.36803
43.28924,5.35471
43.25756,5.3998
43.33018,5.40975
43.28865,5.39415
43.28614,5.35117
43.28583,5.44256
43.3496,5.37524
43.28622,5.39874
43.2506,5.40346
43.26194,5.37484
43.23986,5.45587
43.28918,5.35455
43.29435,5.4809
43.28438,5.38425
43.29529,5.38171
43.29762,5.38102
43.31115,5.40098
43.28946,5.36403
43.30893,5.37824
43.24994,5.40451
43.31401,5.40282
43.31453,5.37052
43.26387,5.40436
43.28775,5.44897
43.30309,5.36664
43.28135,5.38631
43.2822,5.39051
43.29694,5.37366
43.29531,5.37432
43.2917,5.35899
43.30024,5.4771
43.28877,5.45948
43.30674,5.37411
43.286,5.38399
43.32479,5.38835
43.29188,5.38277
43.28136,5.40447
43.30022,5.47685
43.29375,5.37433
43.2934,5.38198
43.31259,5.36678
43.30265,5.36868
43.27946,5.42333
43.31835,5.37979
43.27539,5.38436
43.31909,5.36757
43.2978,5.38102
43.28484,5.3949
43.34711,5.37861
43.30427,5.41305
43.30278,5.3966
43.258,5.3763
43.33237,5.40405
43.25888,5.39899
43.28457,5.34977
43.30945,5.40302
43.31401,5.40283
43.29563,5.44597
43.29063,5.37118
43.30741,5.37158
43.34632,5.36609
43.28653,5.38583
43.28986,5.37601
43.27953,5.42355
43.30526,5.3654
43.29446,5.44266
43.27206,5.36273
43.31319,5.38627
43.27982,5.40001
43.29788,5.37284
43.30313,5.36644
43.29694,5.37366
43.31664,5.37334
43.29515,5.37436
43.28859,5.35351
43.33331,5.39893
43.29329,5.38236
43.28895,5.39498
43.25112,5.37557
43.29553,5.48129
43.28995,5.37255
43.2859,5.38404
43.27003,5.39269
43.29432,5.37641
43.28601,5.38495
43.28931,5.36314
43.27206,5.36271
43.32672,5.42545
43.30201,5.39434
43.28641,5.38563
43.33061,5.41045
43.28937,5.36331
43.31381,5.46606
43.28276,5.43214
43.28162,5.39157
43.30959,5.40912
43.29562,5.44613
43.3236,5.38911
43.28663,5.38627
43.26624,5.40311
43.30571,5.37324
43.29369,5.40168
43.31076,5.3672
43.2902,5.38653
43.32864,5.36574
43.27998,5.40019
43.2949,5.40094
43.2706,5.40746
43.27718,5.38362
43.2577,5.37628
43.29912,5.3809
43.32594,5.42206
43.28911,5.36207
43.29878,5.40085
43.29054,5.46298
43.30219,5.3834
43.30335,5.40433
43.28863,5.37882
43.2506,5.40376
43.30759,5.37385
43.30674,5.3741
43.29291,5.36902
43.28916,5.35455
43.29283,5.36855
43.2645,5.3735
43.27649,5.39755
43.31554,5.40163
43.31629,5.37326
43.27509,5.39532
43.34149,5.36037
43.28396,5.38451
43.3332,5.3989
43.28083,5.39635
43.29408,5.3765
43.27281,5.39955
43.2667,5.40292
43.25001,5.37536
43.31893,5.36767
43.2886,5.45478
43.29772,5.38132
43.28733,5.38907
43.31935,5.37933
43.32916,5.36534
43.31863,5.37959
43.27317,5.39232
43.30291,5.3849
43.30687,5.37362
43.28942,5.39694
43.28864,5.499
43.29087,5.35912
43.26249,5.37571
43.32086,5.37495
43.30335,5.40433
43.26219,5.37447
43.29493,5.42699
43.29054,5.37076
43.26368,5.37758
43.28554,5.44164
43.29951,5.37181
43.30175,5.38336
43.29808,5.37265
43.25372,5.38201
43.30023,5.47697
43.30621,5.37226
43.28014,5.38667
43.29018,5.39965
43.26032,5.39399
43.31529,5.40237
43.28333,5.41285
43.30134,5.3878
43.26365,5.38946
43.30295,5.40097
43.3077,5.37388
43.29149,5.38296
43.23989,5.45641
43.29027,5.36954
43.3019,5.39997
43.235,5.36022
43.28396,5.38431
43.29515,5.37449
43.27925,5.42299
43.28862,5.35354
43.24997,5.3753
43.27113,5.38918
43.30903,5.37841
43.31335,5.40593
43.27676,5.39916
43.30309,5.36663
43.31866,5.37956
43.3138,5.40592
43.28799,5.37902
43.28464,5.3498
43.29203,5.35907
43.27756,5.39931
43.31671,5.36913
43.31237,5.38638
43.28857,5.45949
43.32868,5.36581
43.27359,5.40048
43.34733,5.3781
43.28926,5.38734
43.28584,5.44256
43.32083,5.37473
43.25526,5.37619
43.31263,5.36675
43.3064,5.37361
43.2577,5.37639
43.29467,5.37446
43.32663,5.43792
43.33212,5.40416
43.35307,5.37214
43.29087,5.35913
43.30297,5.40059
43.27915,5.39933
43.30511,5.36531
43.28379,5.4268
43.3531,5.3717
43.25569,5.37665
43.28874,5.45834
43.25927,5.39422
43.26505,5.37362
43.29043,5.4632
43.28537,5.38966
43.30452,5.3761
43.2852,5.39086
43.28591,5.38493
43.31533,5.4022
43.29775,5.4008
43.30308,5.36733
43.30227,5.39436
43.29714,5.37408
43.27034,5.40312
43.30307,5.38516
43.27594,5.41738
43.28372,5.42671
43.27254,5.39137
43.32506,5.38826
43.33019,5.41283
43.29044,5.37016
43.28237,5.43047
43.26577,5.38073
43.27221,5.39132
43.26506,5.37322
43.27929,5.39926
43.2952,5.37471
43.28603,5.38355
43.29373,5.38219
43.29591,5.40033
43.3235,5.38914
43.30299,5.38488
43.2559,5.37665
43.29931,5.3808
43.2706,5.4075
43.27541,5.38925
43.28892,5.39483
43.28549,5.42521
43.28294,5.38915
43.26643,5.38148
43.2915,5.3829
43.29027,5.37808
43.29755,5.40072
43.34631,5.36613
43.27276,5.36279
43.26189,5.39334
43.29785,5.47938
43.2863,5.38615
43.26324,5.40447
43.33508,5.43294
43.28282,5.43239
43.29146,5.35903
43.28402,5.38516
43.24984,5.37513
43.30308,5.374
43.31644,5.37331
43.31498,5.37044
43.2706,5.40752
43.33365,5.43794
43.32359,5.38906
43.28988,5.37229
43.289,5.35427
43.31895,5.37898
43.30295,5.38476
43.33522,5.4332
43.32349,5.38907
43.35985,5.35757
43.29907,5.38281
43.31327,5.36599
43.27862,5.38746
43.23989,5.45586
43.34918,5.37527
43.33382,5.39888
43.28293,5.43291
43.2991,5.3854
43.26743,5.3894
43.31258,5.36679
43.29398,5.37385
43.27409,5.40021
43.31324,5.36627
43.30251,5.3958
43.32761,5.36024
43.28042,5.38691
48.86272,2.28759
43.28925,5.35473
43.2922,5.37727
43.2684,5.38468
43.28633,5.38474
43.28877,5.46159
43.33238,5.35899
43.296,5.4007
43.28831,5.37881
43.28849,5.4623
43.28915,5.4971
43.29537,5.37461
43.32139,5.38944
43.32099,5.37536
43.28233,5.42736
43.28128,5.39217
43.26485,5.37339
43.30488,5.37542
43.27284,5.40084
43.31408,5.40524
43.26386,5.40429
43.28862,5.499
43.28411,5.42691
43.28421,5.38507
43.27268,5.39192
43.29214,5.40149
43.27985,5.3868
43.2907,5.37121
43.25514,5.40107
43.29226,5.40128
43.29938,5.40089
43.28881,5.39478
43.29776,5.47924
43.28965,5.36437
43.28618,5.35127
43.27535,5.39595
43.27983,5.38684
43.34407,5.3595
43.31695,5.36897
43.28927,5.39627
43.26414,5.39191
43.29531,5.37432
43.29389,5.40165
43.28332,5.41287
43.28594,5.35095
43.31378,5.40591
43.2468,5.4498
43.28484,5.42537
43.30309,5.36661
43.29071,5.35915
43.29517,5.48141
43.29052,5.39999
43.31428,5.3697
43.29712,5.40071
43.28242,5.40289
43.2728,5.40084
43.29801,5.38097
43.27889,5.3877
43.29241,5.36597
43.29928,5.37413
43.30277,5.39665
43.25058,5.40366
43.29015,5.36801
43.31453,5.37051
43.29121,5.38303
43.30475,5.36575
43.33213,5.40416
43.28908,5.36248
43.3271,5.38766
43.29246,5.40131
43.29691,5.37429
43.30219,5.38339
43.28334,5.39851
43.31499,5.4032
43.2897,5.4814
43.25421,5.38173
43.28935,5.35761
43.29675,5.38126
43.27326,5.39246
43.29585,5.38153
43.28566,5.44203
43.28665,5.35157
43.27539,5.38436
43.29895,5.38084
43.32295,5.3894
43.29074,5.37564
43.27517,5.36009
43.3089,5.40264
43.25415,5.38223
43.28361,5.38505
43.31915,5.36753
43.2906,5.37836
43.25073,5.40379
43.32777,5.35998
43.31777,5.37415
43.31086,5.4009
43.28098,5.3994
43.28954,5.38711
43.30931,5.40283
43.29036,5.40003
43.27959,5.3993
43.30739,5.37378
43.2854,5.38371
43.29537,5.44519
43.29488,5.42694
43.3096,5.40296
43.30988,5.40874
43.2938,5.48038
43.29187,5.47907
43.29775,5.37294
43.2897,5.48146
43.31482,5.40339
43.30347,5.40091
43.2887,5.4003
43.25019,5.37534
43.27924,5.39926
43.29569,5.39789
43.2886,5.40014
43.29669,5.37385
43.33062,5.4098
43.27119,5.40892
43.2836,5.3992
43.34733,5.3784
43.28361,5.38505
43.29525,5.42283
43.30305,5.37402
43.27492,5.3951
43.27507,5.38978
43.2407,5.39722
43.29216,5.38261
43.29923,5.37429
43.30209,5.38295
43.33772,5.42068
43.30048,5.40059
43.31403,5.40536
43.29291,5.49474
43.32697,5.42585
43.28498,5.39055
43.28617,5.38374
43.28867,5.45982
43.28793,5.37939
43.28164,5.42697
43.30291,5.38454
43.29248,5.38257
43.29737,5.3803
43.28924,5.3967
43.25062,5.40378
43.28876,5.39477
43.31653,5.39698
43.27489,5.41571
43.28063,5.39672
43.30269,5.36821
43.28219,5.39053
43.30079,5.38819
43.29755,5.40075
43.28115,5.3864
43.33017,5.39332
43.26366,5.38945
43.28566,5.38412
43.26608,5.38171
43.2642,5.39211
43.29746,5.40067
43.27223,5.39969
43.28856,5.45475
43.29116,5.38172
43.33072,5.41029
43.28369,5.40074
43.2922,5.37729
43.306,5.40076
43.297,5.3739
43.28239,5.43047
43.28239,5.43047
43.30064,5.38074
43.28727,5.38839
43.26661,5.38207
43.31374,5.36559
43.27508,5.38453
43.2976,5.381
43.29056,5.46295
43.34692,5.37812
43.28534,5.39887
43.25878,5.39408
43.28215,5.42992
43.28548,5.39096
43.28955,5.39988
43.28871,5.45833
43.27023,5.39249
43.28743,5.3849
43.25876,5.39881
43.29531,5.44556
43.26133,5.39767
43.2954,5.48175
43.28926,5.3577
43.27954,5.39949
43.27359,5.40048
43.28269,5.4025
43.27527,5.38435
43.28488,5.39058
43.2856,5.44206
43.27139,5.40181
43.28276,5.43218
43.28407,5.38481
43.30642,5.37309
43.30553,5.37315
43.29707,5.40032
43.29122,5.38302
43.3043,5.41336
43.33507,5.43304
43.26262,5.3931
43.2907,5.37151
43.28883,5.38772
43.29903,5.38564
43.26532,5.37319
43.30204,5.37177
43.29907,5.38287
43.28367,5.39927
43.27594,5.41742
43.25036,5.37539
43.2922,5.37728
43.28343,5.39936
43.29879,5.40084
43.31914,5.45923
43.35331,5.37189
43.27134,5.38918
43.30293,5.40079
43.2738,5.3906
43.28925,5.38734
43.2922,5.401
43.26636,5.38141
43.2938,5.48038
43.34647,5.36679
43.286,5.3849
43.32998,5.39298
43.29179,5.37747
43.27975,5.39941
43.29727,5.38012
43.27759,5.38347
43.23994,5.45665
43.32778,5.35992
43.27266,5.39144
43.26388,5.3775
43.28961,5.48135
43.30633,5.37276
43.31301,5.36643
43.28024,5.38692
43.4272,5.23538
43.42721,5.23543
43.42718,5.23538
43.49337,6.9451
45.77473,4.80833
42.47052,9.4872
42.47051,9.48715
42.47098,9.48675
43.43995,5.86314
46.15491,-1.13586
46.1792,-1.09665
46.15883,-1.14774
46.13725,-1.10362
46.16145,-1.13972
46.13725,-1.10361
46.1691,-1.1499
46.16245,-1.15846
46.17331,-1.11589
46.17922,-1.09661
46.16146,-1.1397
46.17922,-1.09666
46.15485,-1.13581
46.1616,-1.13991
46.13726,-1.10362
46.15869,-1.15953
46.1735,-1.11527
46.1792,-1.09665
46.17907,-1.09657
46.169,-1.1497
46.15802,-1.14232
46.16768,-1.14027
46.17124,-1.12304
46.1546,-1.13625
46.1373,-1.10347
46.15859,-1.14816
46.15796,-1.1423
46.13726,-1.10363
46.16245,-1.15922
46.16734,-1.14016
46.17922,-1.09664
46.15898,-1.1474
46.16907,-1.14967
46.16224,-1.15862
46.15793,-1.14216
45.16138,1.523
45.16131,1.50311
45.16066,1.52313
45.15955,1.53393
45.15955,1.53393
45.16254,1.53274
45.16236,1.53293
45.16134,1.50312
45.15955,1.53393
48.54473,-2.78569
48.54469,-2.78573
48.54473,-2.78568
48.54476,-2.78569
47.24267,6.02574
47.22639,5.97792
48.4161,-4.468
48.39755,-4.48906
48.39529,-4.53827
48.41426,-4.47876
48.39508,-4.53912
48.39485,-4.53863
48.39971,-4.486
48.41618,-4.46807
48.39232,-4.48749
48.39974,-4.48606
48.39507,-4.53902
48.39789,-4.48901
48.39974,-4.48603
48.00595,-4.09724
47.99028,-4.0739
47.97997,-4.12085
48.00596,-4.09754
47.97941,-4.09527
47.99016,-4.07385
43.80521,4.33645
43.805,4.33667
43.8369,4.37119
43.8369,4.3711
43.80521,4.33645
43.61602,1.45321
43.61525,1.34573
43.58489,1.34492
43.57802,1.45031
43.57833,1.45007
43.61088,1.43721
43.62817,1.47941
43.6068,1.4472
43.6079,1.44622
43.58525,1.34527
43.61082,1.44227
43.60937,1.41295
43.6217,1.45803
43.57837,1.45006
43.58329,1.40405
43.60805,1.44626
43.62806,1.47898
43.6111,1.43757
43.57432,1.43962
43.62169,1.42488
43.58343,1.40384
43.62808,1.47931
43.62183,1.39693
43.60964,1.4443
43.61523,1.34568
43.60965,1.44427
43.62185,1.42497
43.6108,1.44226
43.60472,1.44962
43.60484,1.44954
43.58525,1.34523
43.6096,1.38651
43.62128,1.45789
43.57414,1.4393
43.60893,1.41202
43.5781,1.45037
43.6047,1.44949
43.60923,1.41259
43.59301,1.44441
43.5831,1.40406
43.60721,1.44715
43.57731,1.43633
43.62138,1.39672
43.62178,1.39671
43.41996,6.07952
44.885,-0.63649
44.8363,-0.55012
44.8361,-0.55041
44.8333,-0.59873
44.8363,-0.55012
44.84351,-0.67298
44.88014,-0.62766
44.8363,-0.55012
44.8554,-0.61435
44.8553,-0.61396
44.8851,-0.63656
44.8363,-0.55012
44.83599,-0.55042
44.8603,-0.55367
44.8148,-0.57263
43.62581,7.13192
43.64272,7.13307
43.64272,7.13307
43.64272,7.13307
43.6014,3.86857
43.62382,3.86211
43.6008,3.86776
43.62682,3.86976
43.61704,3.86127
43.59669,3.84496
43.62694,3.86961
43.59665,3.84487
43.61622,3.84117
43.59668,3.84505
43.5853,3.8599
43.61443,3.88378
43.58675,3.85289
43.6269,3.86961
43.59743,3.86419
43.62398,3.86217
43.60152,3.8687
48.10354,-1.69398
48.10902,-1.69009
48.10165,-1.67642
48.08365,-1.67451
48.08236,-1.71139
48.0947,-1.69022
48.11175,-1.68026
48.09726,-1.65785
48.09725,-1.65782
48.08171,-1.69706
48.13476,-1.6935
48.10187,-1.68428
48.09726,-1.65787
48.10354,-1.69398
48.10413,-1.68431
48.10858,-1.69295
48.1116,-1.64654
48.10859,-1.69297
48.11459,-1.71898
48.0867,-1.70706
48.10696,-1.67059
48.08365,-1.67449
48.08183,-1.69678
48.10922,-1.68998
48.10879,-1.69357
48.08223,-1.71147
48.09633,-1.69262
48.08688,-1.70694
48.09593,-1.69235
48.10983,-1.67409
48.11464,-1.65709
48.11155,-1.64648
48.09474,-1.69021
48.08379,-1.67478
48.12303,-1.70846
48.11183,-1.64622
48.11214,-1.70266
48.10929,-1.68987
48.11024,-1.6742
48.12296,-1.7089
48.10432,-1.6846
48.11716,-1.68098
48.10917,-1.69032
48.10984,-1.6794
48.08369,-1.67508
48.10152,-1.6763
48.15472,-1.62457
48.11205,-1.70234
48.08364,-1.6745
48.1172,-1.68083
48.10938,-1.67391
48.10182,-1.68436
48.10689,-1.72774
48.1118,-1.64613
48.08368,-1.6751
48.15417,-1.6244
48.10858,-1.69297
48.12515,-1.66753
48.08365,-1.67512
48.11198,-1.70242
48.10985,-1.67917
48.09728,-1.65781
48.08703,-1.70714
48.15459,-1.62492
48.0973,-1.65783
48.10167,-1.67637
48.10848,-1.6933
48.10858,-1.69297
48.12301,-1.70904
48.11171,-1.64654
48.10157,-1.67639
48.08693,-1.7074
48.109,-1.69092
48.08374,-1.67553
48.09636,-1.69262
47.3672,0.65403
47.41117,0.67656
47.39788,0.6994
47.43545,0.6932
47.39726,0.7038
47.34379,0.64635
47.38401,0.69144
47.38149,0.70655
47.39239,0.70026
47.38549,0.67287
47.41207,0.68477
47.38138,0.70642
47.40067,0.67882
47.39751,0.6994
47.38539,0.67237
47.40043,0.679
47.367,0.654
47.4123,0.70274
47.36734,0.65462
47.36281,0.69648
47.39755,0.69938
47.40029,0.6789
47.39352,0.70262
47.39032,0.6942
47.41419,0.69664
47.34456,0.64613
47.33868,0.7394
47.34446,0.64625
47.3556,0.69897
47.37418,0.67875
47.39731,0.70388
47.39752,0.69943
47.41422,0.69664
47.3738,0.67831
47.35538,0.6984
47.37389,0.67857
47.39752,0.69946
47.36719,0.65484
47.40042,0.67869
47.39668,0.68595
47.35561,0.69883
47.36711,0.65472
47.39373,0.70257
47.39338,0.70258
47.377,0.71325
47.37362,0.67829
47.38181,0.70582
47.3629,0.69695
47.34487,0.64622
47.38392,0.69136
47.41187,0.68476
47.39492,0.7046
47.3673,0.654
47.41137,0.67588
47.4125,0.70308
45.527,4.873
45.52701,4.87355
47.59993,1.31987
47.60034,1.31943
47.59996,1.31965
47.60007,1.31974
46.03143,4.08261
46.05059,4.06674
46.05091,4.06701
46.05057,4.06646
46.05079,4.06653
47.20927,-1.56666
47.20981,-1.56655
47.20931,-1.56655
47.26261,-2.23881
47.26262,-2.23882
47.26261,-2.23881
47.99856,2.74626
47.87024,1.93185
47.89464,1.90464
47.84624,1.94094
47.9051,1.9097
47.84022,1.87698
47.87946,1.90901
47.911,1.86717
47.87957,1.90885
47.89118,1.89539
47.895,1.905
47.46907,-0.54973
47.48849,-0.54474
47.47859,-0.54451
47.47172,-0.56703
47.48629,-0.51422
47.47897,-0.55703
47.46887,-0.55004
47.46841,-0.55025
47.48207,-0.52222
47.46897,-0.53194
47.45706,-0.55403
47.47316,-0.59982
47.48602,-0.51478
47.46507,-0.54946
47.47566,-0.54971
47.46887,-0.53191
47.4675,-0.55558
47.4874,-0.57353
47.47205,-0.56699
47.46524,-0.54975
47.47858,-0.54452
47.48249,-0.52246
47.48194,-0.5223
47.46869,-0.54987
47.47403,-0.53744
47.47865,-0.55618
47.46957,-0.54952
47.45475,-0.5536
47.48851,-0.54475
47.4532,-0.53804
47.47184,-0.56664
47.47079,-0.51931
47.46889,-0.53206
47.46916,-0.54928
47.45438,-0.56765
47.47315,-0.59987
47.47195,-0.56688
47.45779,-0.54439
47.45819,-0.54495
47.48624,-0.51437
47.45437,-0.56765
47.47081,-0.51917
47.47191,-0.56701
47.47358,-0.59983
47.44824,-0.53858
47.46647,-0.51625
47.46647,-0.51592
47.45462,-0.55348
47.44873,-0.53856
47.46893,-0.53202
